Sample #,Well,D (1/64in),"Pwh, Psig",γo,"GLR, scf/STB","QL, STB/D"
5283,SR-24,98.048,216.106173,0.929328622,162,10340.44764
5284,SR-24,98.048,217.55655,0.929328622,162,10415.92536
5285,SR-24,98.048,217.55655,0.929328622,162,10400.82982
5286,SR-24,98.048,217.55655,0.929328622,162,10400.82982
5287,SR-24,98.048,216.106173,0.929328622,162,10431.0209
5288,SR-24,98.048,217.55655,0.929328622,162,10355.54318
5289,SR-24,98.048,216.106173,0.929328622,162,10476.30754
5290,SR-24,98.048,216.106173,0.929328622,162,10370.63873
5291,SR-24,98.048,216.106173,0.929328622,162,10446.11645
5292,SR-24,98.048,214.655796,0.929328622,162,10446.11645
5293,SR-24,98.048,214.655796,0.929328622,162,10431.0209
5294,SR-24,98.048,217.55655,0.929328622,162,10431.0209
5295,SR-24,98.048,216.106173,0.929328622,162,10431.0209
5296,SR-24,98.048,216.106173,0.929328622,162,10325.3521
5297,SR-24,98.048,217.55655,0.929328622,162,10446.11645
5298,SR-24,98.048,214.655796,0.929328622,162,10385.73427
5299,SR-24,98.048,217.55655,0.929328622,162,10370.63873
5300,SR-24,98.048,217.55655,0.929328622,162,10446.11645
5301,SR-24,98.048,216.106173,0.929328622,162,10370.63873
5302,SR-24,98.048,217.55655,0.929328622,162,10385.73427
5303,SR-24,98.048,216.106173,0.929328622,162,10415.92536
5304,SR-24,97.536,263.968614,0.929328622,56,19473.25176
5305,SR-24,97.536,263.968614,0.929328622,56,19624.2072
5306,SR-24,97.536,265.418991,0.929328622,56,19729.87601
5307,SR-24,97.536,263.968614,0.929328622,56,19669.49383
5308,SR-24,97.28,265.418991,0.929328622,56,19669.49383
5309,SR-24,97.28,265.418991,0.929328622,56,19669.49383
5310,SR-24,97.28,265.418991,0.929328622,56,19639.30274
5311,SR-24,97.28,265.418991,0.929328622,56,19654.39829
5312,SR-24,97.28,265.418991,0.929328622,56,19654.39829
5313,SR-24,97.28,265.418991,0.929328622,56,19639.30274
5314,SR-24,97.28,265.418991,0.929328622,56,19624.2072
5315,SR-24,97.28,265.418991,0.929328622,56,19654.39829
5316,SR-24,97.28,265.418991,0.929328622,56,19609.11166
5317,SR-24,97.28,265.418991,0.929328622,56,19639.30274
5318,SR-24,97.28,265.418991,0.929328622,56,19639.30274
5319,SR-24,97.28,265.418991,0.929328622,56,19639.30274
5320,SR-24,97.28,265.418991,0.929328622,56,19609.11166
5321,SR-24,97.28,265.418991,0.929328622,56,19639.30274
5322,SR-24,97.28,263.968614,0.929328622,56,19609.11166
5323,SR-24,97.28,263.968614,0.929328622,56,19639.30274
5324,SR-24,97.28,265.418991,0.929328622,56,19594.01611
5325,SR-24,97.28,263.968614,0.929328622,56,19609.11166
5326,SR-24,97.28,263.968614,0.929328622,56,19624.2072
5327,SR-24,97.28,263.968614,0.929328622,56,19624.2072
5328,SR-24,97.28,263.968614,0.929328622,57,19216.62751
5329,SR-24,97.28,263.968614,0.929328622,57,19352.48741
5330,SR-24,97.28,263.968614,0.929328622,57,19367.58295
5331,SR-24,97.28,262.518237,0.929328622,57,19397.77404
5332,SR-24,97.28,263.968614,0.929328622,57,19382.6785
5333,SR-24,97.28,262.518237,0.929328622,57,19397.77404
5334,SR-24,97.28,262.518237,0.929328622,57,19382.6785
5335,SR-24,97.28,263.968614,0.929328622,57,19367.58295
5336,SR-24,97.28,263.968614,0.929328622,57,19367.58295
5337,SR-24,97.28,262.518237,0.929328622,57,19397.77404
5338,SR-24,97.28,262.518237,0.929328622,57,19382.6785
5339,SR-24,97.28,263.968614,0.929328622,57,19367.58295
5340,SR-24,97.28,263.968614,0.929328622,57,19412.86958
5341,SR-24,97.28,262.518237,0.929328622,57,19412.86958
5342,SR-24,97.28,263.968614,0.929328622,57,19382.6785
5343,SR-24,97.28,263.968614,0.929328622,57,19382.6785
5344,SR-24,97.28,262.518237,0.929328622,57,19397.77404
5345,SR-24,97.28,262.518237,0.929328622,57,19397.77404
5346,SR-24,97.536,263.968614,0.929328622,57,19367.58295
5347,SR-24,97.536,262.518237,0.929328622,57,19367.58295
5348,SR-24,97.536,262.518237,0.929328622,57,19473.25176
5349,SR-24,97.536,263.968614,0.929328622,57,19352.48741
5350,SR-24,97.536,263.968614,0.929328622,57,19443.06067
5351,SR-24,97.536,263.968614,0.929328622,57,19322.29632
5352,SR-24,97.28,223.358058,1.023745583,204,10098.91894
5353,SR-24,97.28,223.358058,1.023745583,204,10159.30111
5354,SR-24,97.28,223.358058,1.023745583,204,10144.20557
5355,SR-24,97.28,223.358058,1.023745583,204,10144.20557
5356,SR-24,97.28,221.907681,1.023745583,204,10144.20557
5357,SR-24,97.28,220.457304,1.023745583,204,10144.20557
5358,SR-24,97.28,221.907681,1.023745583,204,10145.71512
5359,SR-24,97.28,221.907681,1.023745583,204,10112.50493
5360,SR-24,97.28,223.358058,1.023745583,204,10174.39666
5361,SR-24,97.28,224.808435,1.023745583,204,10219.68329
5362,SR-24,97.28,221.907681,1.023745583,204,10159.30111
5363,SR-24,97.28,220.457304,1.023745583,204,10144.20557
5364,SR-24,97.28,221.907681,1.023745583,204,10114.01448
5365,SR-24,97.28,223.358058,1.023745583,204,10174.39666
5366,SR-24,97.28,224.808435,1.023745583,204,10219.68329
5367,SR-24,97.28,221.907681,1.023745583,204,10204.58774
5368,SR-24,97.28,221.907681,1.023745583,204,10129.11002
5369,SR-24,97.28,223.358058,1.023745583,204,10159.30111
5370,SR-24,97.28,224.808435,1.023745583,204,10204.58774
5371,SR-24,97.28,221.907681,1.023745583,204,10204.58774
5372,SR-24,97.28,221.907681,1.023745583,204,10098.91894
5373,SR-24,97.28,223.358058,1.023745583,204,10114.01448
5374,SR-24,97.28,224.808435,1.023745583,204,10264.96992
5375,SR-24,97.28,223.358058,1.023745583,204,10264.96992
5376,SR-24,97.28,221.907681,1.029681979,203,10159.30111
5377,SR-24,97.28,221.907681,1.029681979,203,10189.4922
5378,SR-24,97.28,221.907681,1.029681979,203,10159.30111
5379,SR-24,97.28,221.907681,1.029681979,203,10310.25655
5380,SR-24,97.28,220.457304,1.029681979,203,10204.58774
5381,SR-24,97.28,221.907681,1.029681979,203,10219.68329
5382,SR-24,97.28,221.907681,1.029681979,203,10280.06546
5383,SR-24,97.28,220.457304,1.029681979,203,10189.4922
5384,SR-24,97.28,223.358058,1.029681979,203,10310.25655
5385,SR-24,97.28,221.907681,1.029681979,203,10174.39666
5386,SR-24,97.28,223.358058,1.029681979,203,10295.16101
5387,SR-24,97.28,221.907681,1.029681979,203,10159.30111
5388,SR-24,97.28,223.358058,1.029681979,203,10446.11645
5389,SR-24,97.28,221.907681,1.029681979,203,10068.72785
5390,SR-24,97.28,220.457304,1.029681979,203,10370.63873
5391,SR-24,97.28,221.907681,1.029681979,203,10114.01448
5392,SR-24,97.28,220.457304,1.029681979,203,10204.58774
5393,SR-24,97.28,221.907681,1.029681979,203,10295.16101
5394,SR-24,97.28,220.457304,1.029681979,203,10174.39666
5395,SR-24,97.28,221.907681,1.029681979,203,10249.87438
5396,SR-24,97.28,220.457304,1.029681979,203,10280.06546
5397,SR-24,97.28,221.907681,1.029681979,203,10204.58774
5398,SR-24,97.28,220.457304,1.029681979,203,10234.77883
5399,SR-24,97.28,223.358058,1.029681979,203,10310.25655
5400,SR-24,97.28,223.358058,0.929328622,207,10114.01448
5401,SR-24,97.28,223.358058,0.929328622,207,10325.3521
5402,SR-24,97.28,221.907681,0.929328622,207,10249.87438
5403,SR-24,97.28,223.358058,0.929328622,207,10234.77883
5404,SR-24,97.28,223.358058,0.929328622,207,10340.44764
5405,SR-24,97.28,221.907681,0.929328622,207,10189.4922
5406,SR-24,97.28,223.358058,0.929328622,207,10280.06546
5407,SR-24,97.28,221.907681,0.929328622,207,10264.96992
5408,SR-24,97.28,221.907681,0.929328622,207,10189.4922
5409,SR-24,97.28,223.358058,0.929328622,207,10249.87438
5410,SR-24,97.28,221.907681,0.929328622,207,10280.06546
5411,SR-24,97.28,223.358058,0.929328622,207,10219.68329
5412,SR-24,97.28,221.907681,0.929328622,207,10325.3521
5413,SR-24,97.28,224.808435,0.929328622,207,10204.58774
5414,SR-24,97.28,221.907681,0.929328622,207,10295.16101
5415,SR-24,97.28,221.907681,0.929328622,207,10189.4922
5416,SR-24,97.28,223.358058,0.929328622,207,10310.25655
5417,SR-24,97.28,221.907681,0.929328622,207,10204.58774
5418,SR-24,97.28,223.358058,0.929328622,207,10280.06546
5419,SR-24,97.28,221.907681,0.929328622,207,10264.96992
5420,SR-24,97.28,223.358058,0.929328622,207,10174.39666
5421,SR-24,97.28,223.358058,0.929328622,207,10310.25655
5422,SR-24,97.28,220.457304,0.929328622,207,10400.82982
5423,SR-24,97.28,223.358058,0.929328622,207,10008.34567
5424,SR-24,97.28,223.358058,1.023745583,204,10098.91894
5425,SR-24,97.28,223.358058,1.023745583,204,10159.30111
5426,SR-24,97.28,223.358058,1.023745583,204,10144.20557
5427,SR-24,97.28,223.358058,1.023745583,204,10144.20557
5428,SR-24,97.28,221.907681,1.023745583,204,10144.20557
5429,SR-24,97.28,220.457304,1.023745583,204,10144.20557
5430,SR-24,97.28,221.907681,1.023745583,204,10145.71512
5431,SR-24,97.28,221.907681,1.023745583,204,10112.50493
5432,SR-24,97.28,223.358058,1.023745583,204,10174.39666
5433,SR-24,97.28,224.808435,1.023745583,204,10219.68329
5434,SR-24,97.28,221.907681,1.023745583,204,10159.30111
5435,SR-24,97.28,220.457304,1.023745583,204,10144.20557
5436,SR-24,97.28,221.907681,1.023745583,204,10114.01448
5437,SR-24,97.28,223.358058,1.023745583,204,10174.39666
5438,SR-24,97.28,224.808435,1.023745583,204,10219.68329
5439,SR-24,97.28,221.907681,1.023745583,204,10204.58774
5440,SR-24,97.28,221.907681,1.023745583,204,10129.11002
5441,SR-24,97.28,223.358058,1.023745583,204,10159.30111
5442,SR-24,97.28,224.808435,1.023745583,204,10204.58774
5443,SR-24,97.28,221.907681,1.023745583,204,10204.58774
5444,SR-24,97.28,221.907681,1.023745583,204,10098.91894
5445,SR-24,97.28,223.358058,1.023745583,204,10114.01448
5446,SR-24,97.28,224.808435,1.023745583,204,10264.96992
5447,SR-24,97.28,223.358058,1.023745583,204,10264.96992
5448,SR-24,97.28,221.907681,1.024734982,197,10204.58774
5449,SR-24,97.28,219.006927,1.024734982,197,10219.68329
5450,SR-24,97.28,219.006927,1.024734982,197,10159.30111
5451,SR-24,97.28,220.457304,1.024734982,197,10280.06546
5452,SR-24,97.28,221.907681,1.024734982,197,10325.3521
5453,SR-24,97.28,221.907681,1.024734982,197,10264.96992
5454,SR-24,97.28,220.457304,1.024734982,197,10204.58774
5455,SR-24,97.28,219.006927,1.024734982,197,10234.77883
5456,SR-24,97.28,221.907681,1.024734982,197,10310.25655
5457,SR-24,97.28,221.907681,1.024734982,197,10249.87438
5458,SR-24,97.28,220.457304,1.024734982,197,10234.77883
5459,SR-24,97.28,220.457304,1.024734982,197,10280.06546
5460,SR-24,97.28,221.907681,1.024734982,197,10295.16101
5461,SR-24,97.28,220.457304,1.024734982,197,10189.4922
5462,SR-24,97.28,220.457304,1.024734982,197,10295.16101
5463,SR-24,97.28,221.907681,1.024734982,197,10280.06546
5464,SR-24,97.28,220.457304,1.024734982,197,10189.4922
5465,SR-24,97.28,220.457304,1.024734982,197,10264.96992
5466,SR-24,97.28,221.907681,1.024734982,197,10325.3521
5467,SR-24,97.28,220.457304,1.024734982,197,10174.39666
5468,SR-24,97.28,220.457304,1.024734982,197,10264.96992
5469,SR-24,97.28,221.907681,1.024734982,197,10310.25655
5470,SR-24,97.28,221.907681,1.024734982,197,10264.96992
5471,SR-24,97.28,220.457304,1.024734982,197,10204.58774
5472,SR-24,90.112,220.457304,1.05229682,190,10219.68329
5473,SR-24,90.112,220.457304,1.05229682,190,10295.16101
5474,SR-24,90.112,220.457304,1.05229682,190,10310.25655
5475,SR-24,90.112,220.457304,1.05229682,190,10340.44764
5476,SR-24,90.112,221.907681,1.05229682,190,10249.87438
5477,SR-24,90.112,220.457304,1.05229682,190,10370.63873
5478,SR-24,90.112,220.457304,1.05229682,190,10280.06546
5479,SR-24,90.112,219.006927,1.05229682,190,10400.82982
5480,SR-24,90.112,220.457304,1.05229682,190,10280.06546
5481,SR-24,90.112,219.006927,1.05229682,190,10385.73427
5482,SR-24,90.112,221.907681,1.05229682,190,10295.16101
5483,SR-24,90.112,220.457304,1.05229682,190,10295.16101
5484,SR-24,90.112,220.457304,1.05229682,190,10370.63873
5485,SR-24,90.112,220.457304,1.05229682,190,10280.06546
5486,SR-24,90.112,220.457304,1.05229682,190,10400.82982
5487,SR-24,90.112,220.457304,1.05229682,190,10280.06546
5488,SR-24,90.112,220.457304,1.05229682,190,10385.73427
5489,SR-24,90.112,221.907681,1.05229682,190,10280.06546
5490,SR-24,90.112,220.457304,1.05229682,190,10400.82982
5491,SR-24,90.112,220.457304,1.05229682,190,10295.16101
5492,SR-24,90.112,220.457304,1.05229682,190,10400.82982
5493,SR-24,90.112,220.457304,1.05229682,190,10295.16101
5494,SR-24,90.112,220.457304,1.05229682,190,10400.82982
5495,SR-24,90.112,221.907681,1.05229682,190,10295.16101
5496,SR-24,90.112,220.457304,1.05229682,190,10219.68329
5497,SR-24,90.112,220.457304,1.05229682,190,10295.16101
5498,SR-24,90.112,220.457304,1.05229682,190,10310.25655
5499,SR-24,90.112,220.457304,1.05229682,190,10340.44764
5500,SR-24,90.112,221.907681,1.05229682,190,10249.87438
5501,SR-24,90.112,220.457304,1.05229682,190,10370.63873
5502,SR-24,90.112,220.457304,1.05229682,190,10280.06546
5503,SR-24,90.112,219.006927,1.05229682,190,10400.82982
5504,SR-24,90.112,220.457304,1.05229682,190,10280.06546
5505,SR-24,90.112,219.006927,1.05229682,190,10385.73427
5506,SR-24,90.112,221.907681,1.05229682,190,10295.16101
5507,SR-24,90.112,220.457304,1.05229682,190,10295.16101
5508,SR-24,90.112,220.457304,1.05229682,190,10370.63873
5509,SR-24,90.112,220.457304,1.05229682,190,10280.06546
5510,SR-24,90.112,220.457304,1.05229682,190,10400.82982
5511,SR-24,90.112,220.457304,1.05229682,190,10280.06546
5512,SR-24,90.112,220.457304,1.05229682,190,10385.73427
5513,SR-24,90.112,221.907681,1.05229682,190,10280.06546
5514,SR-24,90.112,220.457304,1.05229682,190,10400.82982
5515,SR-24,90.112,220.457304,1.05229682,190,10295.16101
5516,SR-24,90.112,220.457304,1.05229682,190,10400.82982
5517,SR-24,90.112,220.457304,1.05229682,190,10295.16101
5518,SR-24,90.112,220.457304,1.05229682,190,10400.82982
5519,SR-24,90.112,221.907681,1.05229682,190,10295.16101
5520,SR-24,89.6,277.022007,0.929328622,57,19322.29632
5521,SR-24,89.6,277.022007,0.929328622,57,19624.2072
5522,SR-24,89.6,277.022007,0.929328622,57,19473.25176
5523,SR-24,89.6,277.022007,0.929328622,57,19563.82502
5524,SR-24,89.6,277.022007,0.929328622,57,19533.63394
5525,SR-24,89.6,277.022007,0.929328622,57,19518.53839
5526,SR-24,89.6,277.022007,0.929328622,57,19578.92057
5527,SR-24,89.6,277.022007,0.929328622,57,19473.25176
5528,SR-24,89.6,277.022007,0.929328622,57,19518.53839
5529,SR-24,89.6,277.022007,0.929328622,57,19518.53839
5530,SR-24,89.6,277.022007,0.929328622,57,19518.53839
5531,SR-24,89.6,275.57163,0.929328622,57,19503.44285
5532,SR-24,89.6,277.022007,0.929328622,57,19518.53839
5533,SR-24,89.6,275.57163,0.929328622,57,19503.44285
5534,SR-24,89.6,277.022007,0.929328622,57,19488.3473
5535,SR-24,89.344,279.922761,0.929328622,55,19171.34088
5536,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5537,SR-24,89.344,279.922761,1.060353357,55,19322.29632
5538,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5539,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5540,SR-24,89.344,279.922761,0.929328622,55,19473.25176
5541,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5542,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5543,SR-24,89.344,279.922761,1.059434629,55,19473.25176
5544,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5545,SR-24,89.344,279.922761,0.929328622,55,16152.23208
5546,SR-24,89.344,279.922761,0.929328622,55,22945.22688
5547,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5548,SR-24,89.344,279.922761,0.929328622,55,19020.38544
5549,SR-24,89.344,279.922761,1.057385159,55,17963.69736
5550,SR-24,89.344,279.922761,0.929328622,55,19171.34088
5551,SR-24,89.344,279.922761,0.929328622,55,18869.43
5552,SR-24,89.344,279.922761,0.929328622,55,19775.16264
5553,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5554,SR-24,89.344,279.922761,0.929328622,55,19473.25176
5555,SR-24,89.344,279.922761,1.053992933,55,19020.38544
5556,SR-24,89.344,279.922761,0.929328622,55,19473.25176
5557,SR-24,89.344,279.922761,0.929328622,55,19473.25176
5558,SR-24,89.344,279.922761,0.929328622,55,19322.29632
5559,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5560,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5561,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5562,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5563,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5564,SR-24,89.344,278.472384,0.929328622,57,19473.25176
5565,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5566,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5567,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5568,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5569,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5570,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5571,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5572,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5573,SR-24,89.344,277.022007,0.929328622,57,19473.25176
5574,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5575,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5576,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5577,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5578,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5579,SR-24,89.344,277.022007,0.929328622,57,19322.29632
5580,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5581,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5582,SR-24,89.344,278.472384,0.929328622,57,19322.29632
5583,SR-24,89.344,275.57163,0.929328622,56,19171.34088
5584,SR-24,89.344,277.022007,0.929328622,56,19427.96513
5585,SR-24,89.344,275.57163,0.929328622,56,19307.20078
5586,SR-24,89.344,275.57163,0.929328622,56,19307.20078
5587,SR-24,89.344,277.022007,0.929328622,56,19292.10523
5588,SR-24,89.344,275.57163,0.929328622,56,19322.29632
5589,SR-24,89.344,275.57163,0.929328622,56,19307.20078
5590,SR-24,89.344,275.57163,0.929328622,56,19307.20078
5591,SR-24,89.344,275.57163,0.929328622,56,19322.29632
5592,SR-24,89.344,277.022007,0.929328622,56,19307.20078
5593,SR-24,89.344,275.57163,0.929328622,56,19322.29632
5594,SR-24,89.344,275.57163,0.929328622,56,19322.29632
5595,SR-24,89.344,275.57163,0.929328622,56,19307.20078
5596,SR-24,89.344,277.022007,0.929328622,56,19307.20078
5597,SR-24,89.344,277.022007,0.929328622,56,19322.29632
5598,SR-24,89.344,277.022007,0.929328622,56,19307.20078
5599,SR-24,89.344,277.022007,0.929328622,56,19307.20078
5600,SR-24,89.344,277.022007,0.929328622,56,19307.20078
5601,SR-24,89.344,277.022007,0.929328622,56,19322.29632
5602,SR-24,89.344,277.022007,0.929328622,56,19322.29632
5603,SR-24,89.344,277.022007,0.929328622,56,18839.23891
5604,SR-24,89.344,277.022007,0.929328622,56,19790.25818
5605,SR-24,89.344,277.022007,0.929328622,56,19292.10523
5606,SR-24,89.344,277.022007,0.929328622,56,19277.00969
5607,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5608,SR-24,88.576,284.273892,0.929328622,56,19322.29632
5609,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5610,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5611,SR-24,88.576,282.823515,0.929328622,56,19473.25176
5612,SR-24,88.576,284.273892,0.929328622,56,19322.29632
5613,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5614,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5615,SR-24,88.576,284.273892,0.929328622,56,19322.29632
5616,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5617,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5618,SR-24,88.576,284.273892,0.929328622,56,19322.29632
5619,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5620,SR-24,88.576,282.823515,0.929328622,56,19775.16264
5621,SR-24,88.576,284.273892,0.929328622,56,19020.38544
5622,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5623,SR-24,88.576,284.273892,0.929328622,56,19322.29632
5624,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5625,SR-24,88.576,284.273892,0.929328622,56,19473.25176
5626,SR-24,88.576,284.273892,0.929328622,56,17812.74192
5627,SR-24,88.576,284.273892,0.929328622,56,21435.67248
5628,SR-24,88.576,284.273892,0.929328622,56,23096.18232
5629,SR-24,88.576,282.823515,0.929328622,56,14038.85592
5630,SR-24,88.576,284.273892,0.929328622,56,21133.7616
5631,SR-24,82.944,298.777662,0.929328622,57,19775.16264
5632,SR-24,82.944,298.777662,0.929328622,57,19473.25176
5633,SR-24,82.944,297.327285,0.929328622,57,19322.29632
5634,SR-24,82.944,298.777662,0.929328622,57,19020.38544
5635,SR-24,82.944,298.777662,0.929328622,57,19473.25176
5636,SR-24,82.944,297.327285,0.929328622,57,19322.29632
5637,SR-24,82.944,297.327285,0.929328622,57,19578.92057
5638,SR-24,82.944,297.327285,0.929328622,57,13887.90048
5639,SR-24,82.944,297.327285,0.929328622,57,19367.58295
5640,SR-24,82.944,297.327285,0.929328622,57,19473.25176
5641,SR-24,82.944,297.327285,0.929328622,57,19171.34088
5642,SR-24,80.896,301.678416,0.929328622,57,19201.53197
5643,SR-24,80.896,301.678416,0.929328622,57,19186.43642
5644,SR-24,80.896,301.678416,0.929328622,57,19231.72306
5645,SR-24,80.896,301.678416,0.929328622,57,19231.72306
5646,SR-24,80.896,301.678416,0.929328622,57,19216.62751
5647,SR-24,80.896,301.678416,0.929328622,57,19548.72948
5648,SR-24,80.896,301.678416,0.929328622,57,18854.33446
5649,SR-24,80.896,301.678416,0.929328622,57,19246.8186
5650,SR-24,80.896,301.678416,0.929328622,57,19171.34088
5651,SR-24,80.896,301.678416,0.929328622,57,19171.34088
5652,SR-24,80.896,301.678416,0.929328622,57,19156.24534
5653,SR-24,80.896,301.678416,0.929328622,57,19141.14979
5654,SR-24,80.896,301.678416,0.929328622,57,19171.34088
5655,SR-24,80.896,301.678416,0.929328622,57,19171.34088
5656,SR-24,76.544,327.785202,0.929328622,64,811.38549
5657,SR-24,76.544,326.334825,0.929328622,64,704.45872
5658,SR-24,76.544,324.884448,0.929328622,64,742.19758
5659,SR-24,76.544,324.884448,0.929328622,64,698.16891
5660,SR-24,76.544,326.334825,0.929328622,64,717.03834
5661,SR-24,76.288,326.334825,0.929328622,64,773.64663
5662,SR-24,76.288,324.884448,0.929328622,64,723.32815
5663,SR-24,76.288,324.884448,0.929328622,64,710.74853
5664,SR-24,76.288,324.884448,0.929328622,64,717.03834
5665,SR-24,76.288,324.884448,0.929328622,64,717.03834
5666,SR-24,76.288,323.434071,0.929328622,64,723.32815
5667,SR-24,76.288,323.434071,0.929328622,64,691.8791
5668,SR-24,76.288,323.434071,0.929328622,64,660.43005
5669,SR-24,76.288,323.434071,0.929328622,64,773.64663
5670,SR-24,76.288,323.434071,0.929328622,64,779.93644
5671,SR-24,76.288,323.434071,0.929328622,64,761.06701
5672,SR-24,76.288,323.434071,0.929328622,64,723.32815
5673,SR-24,76.288,323.434071,0.929328622,64,786.22625
5674,SR-24,76.544,323.434071,0.929328622,64,786.22625
5675,SR-24,76.544,323.434071,0.929328622,64,742.19758
5676,SR-24,76.544,323.434071,0.929328622,64,754.7772
5677,SR-24,76.544,323.434071,0.929328622,64,679.29948
5678,SR-24,76.544,323.434071,0.929328622,64,723.32815
5679,SR-24,76.544,321.983694,0.929328622,64,666.71986
5680,SR-24,76.544,323.434071,0.929328622,64,673.00967
5681,SR-24,74.24,332.136333,0.929328622,61,17208.92016
5682,SR-24,74.24,333.58671,0.929328622,61,17359.8756
5683,SR-24,74.24,333.58671,0.929328622,61,18693.31532
5684,SR-24,74.24,332.136333,0.929328622,61,18630.41722
5685,SR-24,74.24,332.136333,0.929328622,61,18114.6528
5686,SR-24,74.24,332.136333,0.929328622,61,18020.30565
5687,SR-24,74.24,332.136333,0.929328622,61,18693.31532
5688,SR-24,74.24,333.58671,0.929328622,61,18649.28665
5689,SR-24,74.24,333.58671,0.929328622,61,18649.28665
5690,SR-24,74.24,333.58671,0.929328622,61,17510.83104
5691,SR-24,72.96,242.212959,1.05229682,193,9902.676864
5692,SR-24,72.96,240.762582,1.05229682,193,9947.963496
5693,SR-24,72.96,242.212959,1.05229682,193,9993.250128
5694,SR-24,72.96,242.212959,1.05229682,193,10008.34567
5695,SR-24,72.96,242.212959,1.05229682,193,9947.963496
5696,SR-24,72.96,242.212959,1.05229682,193,10023.44122
5697,SR-24,72.96,242.212959,1.05229682,193,9978.154584
5698,SR-24,72.96,242.212959,1.05229682,193,9993.250128
5699,SR-24,72.96,242.212959,1.05229682,193,935.923728
5700,SR-24,72.96,242.212959,1.05229682,193,19035.48098
5701,SR-24,72.96,242.212959,1.05229682,193,10008.34567
5702,SR-24,72.96,242.212959,1.05229682,193,9993.250128
5703,SR-24,72.96,243.663336,1.05229682,193,9993.250128
5704,SR-24,72.96,242.212959,1.05229682,193,9404.523912
5705,SR-24,72.96,242.212959,1.05229682,193,10566.8808
5706,SR-24,72.96,242.212959,1.05229682,193,10038.53676
5707,SR-24,72.96,242.212959,1.05229682,193,9978.154584
5708,SR-24,72.96,242.212959,1.05229682,193,10038.53676
5709,SR-24,72.96,240.762582,1.05229682,193,16046.56327
5710,SR-24,72.96,242.212959,1.05229682,193,3955.032528
5711,SR-24,72.96,242.212959,1.05229682,193,9993.250128
5712,SR-24,72.96,242.212959,1.05229682,193,10234.77883
5713,SR-24,72.96,240.762582,1.05229682,193,9812.1036
5714,SR-24,72.96,242.212959,1.05229682,193,9812.1036
5715,SR-24,71.936,262.518237,1.05229682,174,10355.54318
5716,SR-24,71.936,258.167106,1.05229682,174,10808.4095
5717,SR-24,71.936,258.167106,1.05229682,174,11321.658
5718,SR-24,71.936,259.617483,1.05229682,174,11065.03375
5719,SR-24,71.936,259.617483,1.05229682,174,11065.03375
5720,SR-24,71.936,261.06786,1.05229682,174,10914.07831
5721,SR-24,71.936,261.06786,1.05229682,174,10597.07189
5722,SR-24,71.936,262.518237,1.05229682,174,10249.87438
5723,SR-24,71.936,261.06786,1.05229682,174,10823.50505
5724,SR-24,71.936,256.716729,1.05229682,174,10823.50505
5725,SR-24,71.936,259.617483,1.05229682,174,11668.85551
5726,SR-24,71.936,259.617483,1.05229682,174,11049.93821
5727,SR-24,71.936,259.617483,1.05229682,174,10868.79168
5728,SR-24,71.936,259.617483,1.05229682,174,10763.12287
5729,SR-24,71.936,259.617483,1.05229682,174,10732.93178
5730,SR-24,71.936,259.617483,1.05229682,174,10702.7407
5731,SR-24,71.936,258.167106,1.05229682,174,10717.83624
5732,SR-24,71.936,256.716729,1.05229682,174,10914.07831
